"person_id","study_id","language","gender","age","education","hg_1","hg_3","hg_4","hg_7","hg_10","hg_13","pp_1","pp_6","pp_8","pp_11","pp_12","pp_14","pp_15","pp_17","mc_1","mc_2","mc_3","mc_7","mc_15","mc_18","mc_20","mc_23","hg","pp","mc","cr","cp","cc"
"01_288","01","DE","f",25,4,6,4,6,5,4,5,3,5,3,3,4,1,5,5,6,4,6,4,6,6,6,6,4.8,3.2,6,NA,NA,NA
"01_290","01","DE","f",57,4,3,3,1,4,1,4,2,2,3,2,1,3,2,2,3,2,4,5,5,2,4,4,3,2.2,3.4,NA,NA,NA
"01_292","01","DE","f",27,5,3,3,2,3,3,4,4,4,5,4,4,4,4,3,3,3,3,4,3,3,3,4,3.2,4.2,3.2,NA,NA,NA
"01_293","01","DE","m",38,4,4,4,4,3,5,5,3,2,3,4,5,3,2,3,4,4,5,5,5,4,4,4,4.2,3.2,4.2,NA,NA,NA
"01_295","01","DE","m",32,5,4,4,6,5,5,5,4,2,2,5,5,2,1,3,6,4,4,4,5,2,5,4,4.6,2.8,4.2,NA,NA,NA
"01_296","01","DE","f",38,4,6,4,1,3,4,4,1,6,3,3,4,3,6,3,1,6,1,6,6,4,6,6,4.2,3.4,3.6,NA,NA,NA
"01_297","01","DE","m",52,3,5,4,4,4,3,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,5,4,4,3.4,4,NA,NA,NA
"01_298","01","DE","m",28,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,NA,NA,NA
"01_300","01","DE","f",52,4,5,4,3,5,4,5,4,6,4,5,6,4,1,4,5,4,1,5,1,4,4,4,4.6,3.8,3.6,NA,NA,NA
"01_302","01","DE","m",30,2,3,4,4,3,5,4,4,4,4,5,5,4,4,4,4,3,4,5,3,5,4,4,3.8,4.2,4.2,NA,NA,NA
"01_304","01","DE","m",50,4,6,4,4,4,3,5,5,5,6,6,6,5,3,5,5,6,6,4,4,6,6,5,4.4,5,5.6,NA,NA,NA
"01_305","01","DE","m",43,4,3,4,1,3,4,4,4,4,2,6,4,3,3,3,3,2,5,3,4,4,4,3,3.6,3.2,3.8,NA,NA,NA
"01_306","01","DE","f",32,6,2,2,1,1,1,3,5,5,5,6,5,5,5,6,4,5,6,5,1,4,3,5,1.8,5,4.4,NA,NA,NA
"01_308","01","DE","f",46,6,6,5,5,5,5,6,3,4,4,4,5,2,4,4,4,4,6,5,4,3,4,4,5.4,3.6,4.2,NA,NA,NA
"01_309","01","DE","f",23,3,3,3,3,3,3,4,3,3,4,3,4,4,3,3,4,3,4,5,3,3,3,3,3.2,3.6,3.4,NA,NA,NA
"01_310","01","DE","m",51,4,4,3,2,4,3,4,4,3,3,5,4,4,3,3,4,4,4,4,5,4,4,5,3.6,3.6,4.2,NA,NA,NA
"01_311","01","DE","f",29,4,5,4,6,3,5,5,5,4,4,5,5,3,3,3,4,4,6,4,5,2,3,6,4.4,4,4.2,NA,NA,NA
"01_314","01","DE","f",53,2,6,5,4,4,3,4,3,4,6,5,4,4,1,2,3,4,6,4,6,3,2,4,4.4,3.6,3.6,NA,NA,NA
"01_315","01","DE","m",52,3,5,3,3,3,3,4,5,3,4,3,5,5,3,4,4,3,2,4,4,3,4,2,3.6,4.4,3,NA,NA,NA
"01_316","01","DE","f",38,5,4,2,1,2,3,4,5,5,3,5,4,3,3,4,5,3,4,5,2,3,4,5,3,3.6,4.2,NA,NA,NA
"01_317","01","DE","f",37,4,4,1,1,1,4,4,4,4,3,4,4,4,3,4,4,1,4,3,5,3,3,3,2.8,3.6,3.4,NA,NA,NA
"01_318","01","DE","m",37,4,4,4,2,4,2,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3.4,3.8,3.8,NA,NA,NA
"01_319","01","DE","f",32,4,4,5,3,4,5,4,4,4,4,4,4,4,4,4,5,5,4,3,5,4,5,4,4.4,4,4.4,NA,NA,NA
"01_320","01","DE","m",19,3,3,4,4,3,4,4,3,4,2,4,4,3,4,3,4,1,2,5,3,4,3,2,3.6,3.2,3,NA,NA,NA
"01_321","01","DE","f",56,4,6,1,1,2,1,4,3,6,5,6,5,5,2,5,5,1,5,5,5,4,5,6,2.8,4,5,NA,NA,NA
"01_323","01","DE","m",55,4,4,3,2,4,2,4,4,3,4,4,6,3,2,4,4,2,2,4,4,4,1,4,3.4,3.8,3,NA,NA,NA
"01_324","01","DE","f",52,3,4,2,4,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3.2,3.8,3.8,NA,NA,NA
"01_327","01","DE","m",25,5,5,2,1,2,2,4,4,5,2,1,1,3,2,5,6,3,3,5,4,2,5,5,3,2.4,4.2,NA,NA,NA
"01_330","01","DE","m",50,4,6,3,3,3,2,4,4,3,3,4,4,3,3,4,5,3,4,6,5,4,4,4,3.6,3.4,4.2,NA,NA,NA
"01_332","01","DE","m",34,5,3,2,1,4,1,5,6,4,4,6,6,5,5,5,6,3,6,6,4,5,3,5,3,5.2,5,NA,NA,NA
"01_333","01","DE","f",29,4,5,3,5,2,3,5,2,3,1,2,4,1,4,3,5,3,6,6,6,4,4,5,3.6,2.4,4.8,NA,NA,NA
"01_336","01","DE","f",24,5,1,1,1,2,3,6,1,3,1,1,2,1,1,1,1,1,1,4,4,1,1,3,2.6,1.2,1.4,NA,NA,NA
"01_337","01","DE","m",33,3,3,4,2,4,1,5,3,3,5,5,5,2,5,4,6,5,6,6,5,4,4,3,3.4,4,4.6,NA,NA,NA
"01_338","01","DE","m",25,5,4,2,3,3,3,4,4,4,4,5,4,4,3,3,4,2,4,4,4,3,2,4,3.2,3.8,3.4,NA,NA,NA
"01_339","01","DE","m",52,4,4,3,1,2,3,5,3,4,3,3,4,2,4,3,3,3,4,4,4,4,4,4,3.4,3.2,3.8,NA,NA,NA
"01_340","01","DE","f",26,5,4,4,4,4,3,4,4,4,3,6,4,4,6,1,4,1,1,4,2,2,1,3,3.8,4.2,2.2,NA,NA,NA
"01_341","01","DE","m",56,4,5,3,2,2,4,5,5,3,6,6,3,4,6,4,6,2,5,6,4,6,4,5,3.8,4.8,5.2,NA,NA,NA
"01_342","01","DE","f",27,3,6,4,3,4,2,4,2,2,3,5,4,2,1,3,4,4,3,4,4,4,2,5,4,2.4,3.6,NA,NA,NA
"01_344","01","DE","m",47,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,5,5,5,4,4,4,3,3,4,3.4,4,NA,NA,NA
"01_349","01","DE","m",28,3,3,5,5,5,4,5,5,4,4,4,5,4,5,4,4,3,3,4,4,4,4,5,4.4,4.6,4,NA,NA,NA
"01_350","01","DE","f",45,6,4,4,3,4,3,4,4,4,3,3,4,4,3,3,4,4,4,3,4,2,4,5,3.8,3.6,3.8,NA,NA,NA
"01_351","01","DE","f",44,3,2,3,1,2,1,4,4,3,5,4,4,4,4,3,3,3,4,5,4,3,4,5,2.4,4.2,3.8,NA,NA,NA
"01_352","01","DE","f",31,5,5,4,2,5,2,5,3,2,2,6,2,1,2,4,5,4,4,4,4,4,4,4,4.2,2,4.2,NA,NA,NA
"01_353","01","DE","f",51,2,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,3,1,1,1,1.6,1.2,1,NA,NA,NA
"01_354","01","DE","f",38,3,5,5,2,5,1,5,2,2,5,4,4,4,1,2,2,4,2,2,1,1,1,1,4.2,3.2,1.4,NA,NA,NA
"01_355","01","DE","f",52,4,5,5,4,4,2,5,4,5,2,4,1,3,2,5,4,5,5,5,6,5,5,5,4.2,2.4,4.8,NA,NA,NA
"01_356","01","DE","f",23,5,4,2,1,1,3,4,4,5,4,5,5,3,4,4,5,3,3,3,4,4,4,4,2.8,4,4,NA,NA,NA
"01_357","01","DE","f",26,3,3,2,1,4,2,3,5,4,2,5,5,3,2,5,4,1,5,4,2,4,4,2,2.8,3.4,3.8,NA,NA,NA
"01_359","01","DE","f",31,4,5,5,5,5,5,5,2,2,2,5,2,1,2,3,4,1,5,5,4,4,5,4,5,1.8,4.4,NA,NA,NA
"01_360","01","DE","m",39,5,5,2,3,2,5,3,5,5,5,5,5,5,4,5,4,4,5,5,3,5,5,5,3.4,4.8,4.8,NA,NA,NA
"01_361","01","DE","f",40,6,3,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,3,4,5,4,4,5,3.8,4,4,NA,NA,NA
"01_362","01","DE","m",51,5,3,3,2,4,5,4,3,4,3,3,3,3,3,2,4,5,4,4,5,4,4,5,3.8,3,4.2,NA,NA,NA
"01_363","01","DE","f",28,5,2,4,6,3,4,4,3,5,4,4,5,5,6,4,6,5,5,5,4,5,5,6,3.4,4.6,5.4,NA,NA,NA
"01_372","01","DE","m",58,4,5,3,4,3,3,5,3,4,5,5,5,4,4,4,6,4,4,4,5,5,5,4,3.8,4.2,4.8,NA,NA,NA
"01_373","01","DE","f",28,5,3,5,6,6,6,6,3,4,2,4,3,2,3,6,3,3,5,4,2,4,3,3,5.2,2.6,3.6,NA,NA,NA
"01_377","01","DE","m",48,4,6,2,1,1,4,4,4,4,6,5,4,3,4,2,5,2,4,5,2,3,3,3,3.4,4.2,3.6,NA,NA,NA
"01_378","01","DE","m",46,4,3,1,1,1,1,1,3,3,4,4,4,4,4,4,5,3,4,4,2,4,3,3,1.4,3.8,3.8,NA,NA,NA
"01_383","01","DE","m",25,5,3,4,3,3,4,3,2,2,1,4,4,1,1,4,4,3,2,4,3,2,2,3,3.4,1.8,2.6,NA,NA,NA
"01_384","01","DE","f",38,5,3,4,3,2,2,4,3,4,4,5,5,4,2,5,5,5,5,5,5,5,5,6,3,3.6,5.2,NA,NA,NA
"01_386","01","DE","m",52,4,4,3,3,4,2,4,4,3,4,3,3,3,4,4,4,4,4,3,2,4,3,3,3.4,3.6,3.6,NA,NA,NA
"01_389","01","DE","m",56,5,3,3,3,3,2,3,4,4,4,3,5,4,3,4,4,4,4,4,5,4,4,4,2.8,4,4,NA,NA,NA
"01_390","01","DE","f",42,4,2,3,3,4,1,3,2,3,4,3,4,4,4,4,3,4,4,4,4,3,3,4,2.6,3.6,3.4,NA,NA,NA
"01_392","01","DE","m",54,6,4,4,3,4,3,4,5,5,3,5,4,3,3,4,5,5,5,4,5,5,4,5,3.8,3.6,4.8,NA,NA,NA
"01_393","01","DE","m",30,6,4,6,5,5,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,6,4,5,5.2,5.2,NA,NA,NA
"01_395","01","DE","f",54,5,5,4,4,4,4,5,4,5,4,4,4,4,4,4,2,3,4,5,4,4,3,4,4.4,4,3.4,NA,NA,NA
"01_396","01","DE","f",52,4,3,3,1,4,3,4,3,3,3,4,4,3,4,4,4,4,3,4,4,4,3,3,3.4,3.4,3.4,NA,NA,NA
"01_399","01","DE","m",39,5,2,4,3,1,2,3,3,4,4,4,4,4,4,4,2,3,3,3,3,3,4,4,2.4,3.8,3.2,NA,NA,NA
"01_400","01","DE","f",24,5,4,4,1,4,3,2,3,3,2,4,2,3,4,4,3,4,3,4,4,4,3,4,3.4,2.8,3.4,NA,NA,NA
"01_402","01","DE","m",43,5,3,4,2,4,4,4,3,4,5,4,4,4,4,4,4,3,4,4,3,4,4,4,3.8,4,4,NA,NA,NA
"01_403","01","DE","m",48,6,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.6,5,5,NA,NA,NA
"01_408","01","DE","m",29,6,5,3,2,5,3,4,6,6,6,5,6,6,3,5,5,5,4,5,4,3,4,5,4,5.4,4.2,NA,NA,NA
"01_411","01","DE","f",48,4,3,1,1,4,1,4,5,5,5,6,6,3,3,3,2,1,2,3,1,1,1,3,2.6,4.4,1.8,NA,NA,NA
"01_412","01","DE","f",30,4,6,3,2,4,1,3,4,4,2,6,4,2,3,4,4,4,4,1,5,2,4,5,3.4,3,3.8,NA,NA,NA
"01_415","01","DE","m",42,4,2,3,1,2,1,4,3,3,3,3,2,3,2,4,4,3,4,5,3,2,4,3,2.4,2.6,3.4,NA,NA,NA
"01_417","01","DE","f",44,5,5,2,5,2,1,4,3,4,4,4,3,3,3,3,4,3,4,4,5,4,3,4,2.8,3.2,3.8,NA,NA,NA
"01_418","01","DE","m",61,4,4,1,1,1,1,2,3,1,4,2,2,3,1,2,5,2,4,3,4,2,6,4,1.8,2.6,4.2,NA,NA,NA
"01_419","01","DE","m",64,6,6,6,6,6,6,6,6,4,5,5,5,5,5,4,6,6,6,5,6,5,5,6,6,5.2,5.6,NA,NA,NA
"01_420","01","DE","f",54,3,4,5,2,3,2,5,5,5,5,5,5,5,5,5,3,2,5,5,4,5,3,5,3.8,5,4.2,NA,NA,NA
"01_421","01","DE","f",55,5,4,2,6,5,3,4,5,4,2,1,1,3,4,4,5,3,5,4,2,4,3,4,3.6,3,4.2,NA,NA,NA
"01_422","01","DE","m",42,5,4,4,4,5,4,4,5,4,4,5,4,4,4,3,3,4,5,4,4,4,4,5,4.2,4.2,4.2,NA,NA,NA
"01_424","01","DE","m",34,5,5,4,2,4,3,4,4,5,4,4,3,3,5,4,6,2,6,4,5,4,3,6,4,3.8,5,NA,NA,NA
"01_426","01","DE","f",30,5,4,4,3,3,2,4,5,5,4,4,4,4,4,6,5,4,4,5,3,4,5,4,3.4,4.2,4.4,NA,NA,NA
"01_428","01","DE","f",29,5,4,3,3,4,3,3,3,4,4,3,4,4,3,3,4,2,4,4,3,4,3,3,3.4,3.6,3.6,NA,NA,NA
"01_433","01","DE","m",36,4,6,6,5,4,3,5,5,2,6,6,6,3,6,5,5,6,6,6,6,1,6,5,4.8,5.2,4.6,NA,NA,NA
"01_436","01","DE","f",24,3,4,4,2,3,4,4,3,4,4,4,3,3,2,3,4,3,4,2,2,3,2,4,3.8,3,3.4,NA,NA,NA
"01_439","01","DE","f",50,5,3,4,3,2,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,5,3.2,4,4,NA,NA,NA
"01_444","01","DE","f",53,4,4,5,3,5,3,4,4,3,3,3,3,3,3,4,4,3,3,4,3,3,3,3,4.2,3.2,3.2,NA,NA,NA
"01_445","01","DE","m",27,5,4,4,2,5,4,4,2,4,3,3,4,4,3,4,4,3,2,4,2,4,4,5,4.2,3.2,3.8,NA,NA,NA
"01_448","01","DE","m",55,5,4,3,2,4,2,4,5,4,4,4,5,5,3,4,4,3,5,5,4,4,4,4,3.4,4.4,4.2,NA,NA,NA
"01_450","01","DE","f",39,4,1,1,1,1,1,2,4,4,1,5,5,1,1,1,1,1,1,3,1,1,1,1,1.2,2.4,1,NA,NA,NA
"01_452","01","DE","m",51,5,3,4,2,5,3,4,4,4,2,5,4,3,4,4,5,4,2,5,4,3,4,5,3.8,3.4,3.8,NA,NA,NA
"01_454","01","DE","m",47,4,4,3,2,2,2,4,4,4,4,3,4,3,2,3,5,2,4,5,3,3,4,4,3,3.4,4,NA,NA,NA
"01_455","01","DE","f",48,4,4,1,1,4,1,4,1,1,4,1,1,1,1,3,1,1,1,5,4,1,1,4,2.8,1.6,1.6,NA,NA,NA
"01_459","01","DE","f",54,4,5,5,5,4,4,3,4,5,3,4,5,3,5,4,4,4,3,4,2,5,5,5,4.2,4,4.4,NA,NA,NA
"01_463","01","DE","m",49,5,3,4,2,6,3,5,3,4,3,6,5,4,5,5,4,4,3,4,3,4,4,5,4.2,4,4,NA,NA,NA
"01_466","01","DE","m",20,5,3,3,2,2,4,4,2,1,4,2,6,2,3,2,3,2,5,3,4,2,2,4,3.2,3.4,3.2,NA,NA,NA
"01_467","01","DE","f",38,5,3,2,1,1,1,4,5,2,4,4,4,3,3,4,3,1,2,5,3,2,2,3,2.2,3.8,2.4,NA,NA,NA
"01_468","01","DE","m",61,3,4,3,2,4,4,3,3,3,4,4,3,3,4,3,3,4,3,4,4,3,3,4,3.6,3.4,3.2,NA,NA,NA
"01_479","01","DE","f",35,5,4,4,2,4,3,4,3,4,4,4,5,3,4,3,4,3,3,4,4,3,2,3,3.8,3.8,3,NA,NA,NA
"01_486","01","DE","m",28,5,4,3,3,3,4,4,4,5,3,2,3,3,3,3,4,4,3,4,3,4,4,4,3.6,3.2,3.8,NA,NA,NA
"01_489","01","DE","f",27,4,3,2,1,5,2,6,4,4,3,6,4,4,3,3,4,3,5,5,6,4,4,3,3.6,3.6,4,NA,NA,NA
"01_492","01","DE","f",43,5,4,4,1,4,4,4,4,4,4,5,4,4,4,4,3,2,3,4,3,3,3,4,4,4,3.2,NA,NA,NA
"01_494","01","DE","m",52,4,4,3,5,3,4,4,4,5,5,5,4,4,4,4,4,4,5,6,4,4,4,4,3.6,4.2,4.2,NA,NA,NA
"01_497","01","DE","f",54,5,2,2,5,2,2,5,5,4,4,5,5,5,3,4,5,2,5,4,4,4,4,3,2.6,4.4,4.2,NA,NA,NA
"01_500","01","DE","f",41,4,4,3,2,3,2,4,4,3,2,3,4,2,3,3,4,3,3,3,4,4,3,4,3.2,3,3.6,NA,NA,NA
"01_502","01","DE","m",20,5,2,6,3,2,3,3,5,4,6,4,3,2,6,2,6,4,3,3,4,3,6,4,3.2,4.4,4.4,NA,NA,NA
"01_503","01","DE","f",36,4,4,4,2,2,2,6,5,4,2,5,5,4,2,3,1,2,5,2,3,1,1,3,3.6,3.6,2.2,NA,NA,NA
"01_506","01","DE","f",39,4,4,3,2,3,1,6,1,1,1,6,6,1,6,3,6,3,1,6,1,6,1,1,3.4,3,3,NA,NA,NA
"01_509","01","DE","f",31,4,5,4,5,5,5,4,4,2,2,5,5,3,1,3,4,4,4,6,5,3,4,3,4.6,3,3.6,NA,NA,NA
"01_519","01","DE","m",43,3,6,6,4,5,4,4,6,5,4,5,6,6,5,6,4,4,5,5,4,5,4,4,5,5.4,4.4,NA,NA,NA
"01_520","01","DE","m",47,5,5,4,4,4,5,4,4,4,4,3,5,2,4,4,6,3,4,3,4,4,5,4,4.4,3.8,4.6,NA,NA,NA
"01_527","01","DE","f",26,4,6,6,1,6,4,3,5,6,6,5,1,1,6,5,5,6,6,6,6,3,6,6,5,3.8,5.2,NA,NA,NA
"01_528","01","DE","nb",18,3,1,4,6,2,4,5,6,6,3,1,5,3,1,3,4,2,3,6,3,3,5,3,3.2,3.6,3.6,NA,NA,NA
"01_530","01","DE","f",37,4,4,3,3,6,4,4,3,3,3,4,4,4,3,4,3,3,4,4,3,4,3,4,4.2,3.4,3.6,NA,NA,NA
"01_531","01","DE","f",50,6,4,5,4,3,5,5,3,3,3,4,4,4,3,5,5,4,4,4,3,5,5,3,4.4,3.4,4.4,NA,NA,NA
"01_535","01","DE","f",27,4,6,4,1,1,1,5,6,6,6,6,6,6,6,6,6,4,6,6,6,4,6,6,3.4,6,5.6,NA,NA,NA
"01_536","01","DE","f",40,4,4,3,1,1,3,2,4,4,3,4,2,3,1,5,4,2,6,4,5,4,4,3,2.6,2.6,4.2,NA,NA,NA
"01_542","01","DE","f",52,5,6,6,6,6,6,6,6,6,6,4,6,6,6,1,1,1,6,6,6,6,6,6,6,6,5,NA,NA,NA
"01_545","01","DE","m",40,5,4,5,3,5,4,5,4,5,3,4,5,4,2,4,5,3,4,5,4,4,3,4,4.6,3.6,4,NA,NA,NA
"01_554","01","DE","m",52,2,3,3,2,3,4,4,4,4,2,5,3,3,3,3,3,3,4,3,3,4,3,3,3.4,3,3.4,NA,NA,NA
"01_556","01","DE","m",30,4,5,4,1,4,5,5,5,5,5,5,5,5,4,4,3,1,2,4,2,4,2,5,4.6,4.8,3.2,NA,NA,NA
"01_559","01","DE","m",52,2,6,5,5,5,5,5,5,3,5,5,5,6,1,5,6,6,6,5,6,2,5,5,5.2,4.4,4.8,NA,NA,NA
"01_564","01","DE","m",29,5,3,5,6,4,4,4,4,5,4,4,4,3,4,4,5,5,4,3,5,4,5,5,4,3.8,4.6,NA,NA,NA
"01_568","01","DE","m",30,6,4,3,2,3,2,3,4,4,4,5,5,5,3,4,5,5,5,5,5,5,5,5,3,4.2,5,NA,NA,NA
"01_573","01","DE","f",30,5,4,4,3,3,3,4,4,4,2,4,5,5,4,4,4,4,5,5,5,2,3,3,3.6,4,3.4,NA,NA,NA
"01_577","01","DE","f",29,2,5,6,2,6,6,6,5,6,2,6,6,6,3,6,5,5,6,2,6,6,4,5,5.8,4.4,5.2,NA,NA,NA
"01_582","01","DE","f",26,4,6,4,3,5,4,4,4,4,5,5,4,4,3,5,4,6,2,2,4,3,4,4,4.6,4,3.4,NA,NA,NA
"01_585","01","DE","f",25,4,4,4,1,4,2,4,5,4,3,6,5,4,4,4,3,2,1,1,4,3,4,6,3.6,4.2,3.4,NA,NA,NA
"01_590","01","DE","f",39,4,4,3,2,4,4,4,4,3,3,4,4,3,3,3,4,4,4,3,4,4,4,4,3.8,3.4,4,NA,NA,NA
"01_598","01","DE","m",42,4,4,2,2,3,3,4,4,4,4,4,2,4,3,4,4,2,4,4,3,4,3,4,3.2,3.4,3.8,NA,NA,NA
"01_602","01","DE","m",47,5,2,4,5,4,3,4,3,5,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3.4,3.6,4,NA,NA,NA
"01_606","01","DE","m",48,4,5,2,1,3,2,3,4,3,2,6,4,3,2,2,3,3,6,3,2,3,5,1,3,3,3.6,NA,NA,NA
"01_607","01","DE","f",51,4,4,2,2,4,1,4,2,3,1,2,3,2,2,3,3,2,2,5,2,3,3,2,3,2,2.6,NA,NA,NA
"01_610","01","DE","f",37,5,5,2,1,6,4,6,4,2,6,6,6,3,2,4,4,2,5,3,5,4,2,5,4.6,4.2,4,NA,NA,NA
"01_611","01","DE","m",40,5,3,2,2,4,1,4,4,4,3,6,4,2,2,3,4,1,5,3,5,5,5,4,2.8,3,4.6,NA,NA,NA
"01_615","01","DE","f",30,4,3,4,2,5,5,5,2,5,3,5,6,2,4,5,5,4,5,6,1,3,2,5,4.4,3.4,4,NA,NA,NA
"01_618","01","DE","f",47,5,2,6,5,6,5,6,2,2,3,2,2,4,4,2,3,2,3,3,2,2,3,3,5,3,2.8,NA,NA,NA
"01_626","01","DE","m",48,3,3,3,3,4,3,4,5,5,5,4,4,4,5,5,4,5,5,5,5,4,5,5,3.4,4.6,4.6,NA,NA,NA
"01_630","01","DE","f",33,5,5,2,2,5,4,4,3,2,4,6,6,4,3,4,4,3,6,6,5,3,3,5,4,4,4.2,NA,NA,NA
"01_633","01","DE","m",51,5,4,3,1,3,4,4,4,4,4,5,4,4,4,3,5,3,2,4,4,4,4,3,3.6,4,3.6,NA,NA,NA
"01_634","01","DE","m",32,5,5,3,1,4,4,4,2,2,3,6,4,4,2,4,4,2,2,5,4,3,2,4,4,3,3,NA,NA,NA
"01_647","01","DE","f",44,4,3,1,3,1,1,2,4,3,4,5,4,5,5,4,4,3,5,4,2,2,4,3,1.6,4.4,3.6,NA,NA,NA
"01_648","01","DE","m",54,6,3,3,2,4,3,4,3,4,3,4,3,2,2,3,4,3,4,5,4,3,4,4,3.4,2.6,3.8,NA,NA,NA
"01_649","01","DE","m",55,4,5,3,2,3,4,4,4,4,5,6,4,4,4,5,4,3,3,5,3,3,4,4,3.8,4.2,3.6,NA,NA,NA
"01_651","01","DE","m",42,4,5,6,3,5,3,4,2,4,3,3,4,4,4,3,4,5,2,4,5,4,5,4,4.6,3.4,3.8,NA,NA,NA
"01_655","01","DE","m",42,5,6,5,5,5,4,6,4,5,5,5,6,4,4,6,6,6,6,6,5,4,6,6,5.2,4.6,5.6,NA,NA,NA
"01_657","01","DE","m",53,5,4,3,2,5,3,5,4,4,4,5,3,4,4,5,4,4,4,3,5,4,5,4,4,3.8,4.2,NA,NA,NA
"01_659","01","DE","f",49,5,2,1,3,6,1,4,3,4,3,4,6,2,3,4,3,5,6,1,4,4,5,5,2.8,3.4,4.6,NA,NA,NA
"01_660","01","DE","m",55,5,5,4,3,3,3,3,3,4,4,4,4,5,3,4,6,6,6,6,6,5,6,5,3.6,3.8,5.6,NA,NA,NA
"01_663","01","DE","f",44,5,4,3,3,4,3,4,5,4,4,5,5,3,3,4,4,4,4,5,4,4,4,3,3.6,4,3.8,NA,NA,NA
"01_664","01","DE","f",56,3,4,3,1,2,3,4,4,4,4,5,4,4,3,5,4,4,5,4,4,4,4,4,3.2,3.8,4.2,NA,NA,NA
"01_667","01","DE","f",44,3,4,4,2,3,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,3.8,3.8,3.8,NA,NA,NA
"01_674","01","DE","f",54,5,4,3,2,4,4,4,4,3,3,4,4,4,3,4,3,3,4,5,4,3,5,4,3.8,3.6,3.8,NA,NA,NA
"01_677","01","DE","m",64,3,3,4,3,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,3,4,4,3.8,4.2,3.8,NA,NA,NA
"01_679","01","DE","f",35,5,4,4,3,5,4,5,2,3,4,3,4,3,3,3,5,4,2,4,2,3,3,3,4.4,3.2,3.2,NA,NA,NA
"01_682","01","DE","f",49,4,6,4,4,4,4,4,4,4,4,5,4,4,4,4,5,3,4,5,4,4,4,5,4.4,4,4.4,NA,NA,NA
"01_686","01","DE","m",57,4,4,5,3,5,4,4,4,3,4,4,4,3,3,3,4,5,4,2,5,4,5,4,4.4,3.6,4.2,NA,NA,NA
"01_689","01","DE","m",28,3,4,4,4,4,4,4,5,4,4,5,4,4,3,3,4,5,5,5,4,4,4,6,4,4,4.6,NA,NA,NA
"01_692","01","DE","f",54,5,5,2,2,3,4,6,5,6,3,6,5,3,2,5,6,3,6,5,6,3,6,5,4,3.6,5.2,NA,NA,NA
"01_695","01","DE","m",41,5,4,3,3,4,4,4,6,6,5,6,4,5,5,4,3,4,5,4,4,5,6,5,3.8,5,4.8,NA,NA,NA
"01_699","01","DE","m",44,4,4,3,3,3,3,4,5,4,4,2,4,3,4,3,4,3,4,4,4,3,3,4,3.4,4,3.6,NA,NA,NA
"01_703","01","DE","f",29,5,4,4,5,4,4,5,3,3,4,5,3,4,2,4,5,4,3,4,4,3,3,5,4.2,3.2,3.8,NA,NA,NA
"01_704","01","DE","f",53,6,3,3,4,3,1,4,4,4,3,4,3,2,4,4,2,5,5,1,5,4,2,3,2.8,3.2,3.2,NA,NA,NA
"01_708","01","DE","m",52,4,3,3,2,3,3,3,3,3,3,2,3,3,3,3,4,4,4,4,3,2,2,3,3,3,3,NA,NA,NA
"01_711","01","DE","f",54,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,4,4,3,4.2,4,3.8,NA,NA,NA
"01_715","01","DE","f",46,5,4,2,1,2,1,4,2,3,3,4,4,3,2,4,3,2,4,6,5,4,3,4,2.6,2.8,3.6,NA,NA,NA
"01_718","01","DE","m",40,5,4,3,3,3,4,4,5,4,5,5,4,5,4,4,4,4,5,5,5,5,4,4,3.6,4.6,4.4,NA,NA,NA
"01_719","01","DE","f",43,5,3,4,4,4,4,4,4,2,3,4,4,3,4,6,6,3,5,4,4,1,4,6,3.8,3.6,4.4,NA,NA,NA
"01_724","01","DE","m",51,4,4,3,3,4,4,4,5,4,5,6,5,4,5,4,5,4,5,5,4,3,4,4,3.8,4.8,4.2,NA,NA,NA
"01_726","01","DE","f",37,5,5,5,1,5,5,6,2,1,1,1,1,1,4,6,6,5,4,6,5,6,5,6,5.2,1.8,5.4,NA,NA,NA
"01_731","01","DE","m",47,4,4,3,2,3,2,4,5,3,4,3,3,4,2,3,4,4,5,5,5,4,5,4,3.2,3.6,4.4,NA,NA,NA
"01_732","01","DE","f",51,5,5,4,2,4,1,5,6,4,2,6,6,3,4,3,4,3,4,6,4,2,4,4,3.8,4.2,3.6,NA,NA,NA
"01_739","01","DE","f",54,5,3,4,2,4,2,5,2,2,4,4,3,4,4,4,3,3,2,4,4,4,4,4,3.6,3.4,3.4,NA,NA,NA
